,price,vehicleType,yearOfRegistration,gearbox,powerPS,kilometer,fuelType,brand,notRepairedDamage
10910,6900,station wagon,2006,manual,163,150000,diesel,bmw,no
10911,11500,bus,2010,manual,136,125000,diesel,citroen,no
10912,1850,limousine,2003,manual,101,150000,diesel,opel,no
10913,750,station wagon,1998,manual,115,150000,petrol,bmw,no
10914,15900,station wagon,2010,manual,170,100000,diesel,audi,no
10915,1500,suv,2002,manual,60,150000,petrol,suzuki,no
10916,900,coupe,2018,manual,50,150000,petrol,volkswagen,no
10917,4444,station wagon,2004,manual,150,150000,petrol,bmw,no
10918,8650,station wagon,2011,automatic,105,100000,petrol,skoda,no
10919,695,station wagon,1998,manual,101,150000,petrol,volkswagen,no
10920,5750,bus,2004,manual,86,150000,diesel,volkswagen,no
10921,1700,limousine,2000,manual,105,150000,petrol,volkswagen,no
10922,4150,limousine,2005,manual,140,150000,diesel,volkswagen,no
10923,20990,suv,2013,automatic,163,40000,petrol,hyundai,no
10924,5490,small car,2008,manual,80,40000,petrol,opel,no
10925,9250,limousine,2009,manual,122,100000,petrol,volkswagen,no
10926,2000,others,2001,manual,82,150000,diesel,mercedes_benz,no
10927,11700,bus,2010,manual,114,125000,diesel,renault,no
10928,790,small car,1999,manual,88,150000,petrol,peugeot,no
10929,5200,suv,2004,manual,116,150000,diesel,toyota,no
10930,5300,limousine,1998,manual,286,125000,lpg,bmw,no
10931,3899,limousine,2002,automatic,170,150000,petrol,volkswagen,no
10932,650,coupe,2000,manual,122,40000,petrol,mercedes_benz,no
10933,1450,limousine,1997,manual,102,150000,petrol,audi,no
10934,8300,suv,2006,automatic,140,150000,diesel,kia,no
10935,600,bus,1998,manual,133,150000,petrol,chrysler,no
10936,1000,coupe,2000,manual,100,150000,petrol,volkswagen,no
10937,300,coupe,1997,manual,60,150000,petrol,seat,no
10938,10000,bus,2009,manual,130,100000,diesel,toyota,no
10939,6900,station wagon,2010,manual,105,150000,diesel,volkswagen,no
10940,6700,limousine,2006,manual,150,150000,diesel,bmw,no
10941,11300,cabrio,1998,manual,116,50000,petrol,bmw,no
10942,10000,station wagon,2010,manual,105,150000,petrol,volkswagen,no
10943,750,suv,1989,manual,82,125000,petrol,suzuki,no
10944,5850,coupe,2003,manual,140,150000,diesel,audi,no
10945,3500,station wagon,2002,manual,150,150000,petrol,audi,no
10946,1950,small car,2007,manual,54,100000,petrol,volkswagen,no
10947,499,station wagon,1997,manual,75,150000,petrol,opel,yes
10948,400,coupe,1996,manual,90,150000,petrol,opel,yes
10949,699,coupe,2017,manual,75,150000,petrol,volkswagen,no
10950,7750,small car,2013,manual,80,40000,petrol,nissan,no
10951,950,limousine,1992,manual,125,150000,petrol,audi,no
10952,1999,station wagon,1982,manual,86,100000,petrol,volkswagen,no
10953,2400,small car,1999,manual,116,150000,petrol,volkswagen,no
10954,12000,cabrio,2009,automatic,102,80000,petrol,audi,no
10955,4500,suv,2005,manual,136,150000,diesel,nissan,no
10956,650,station wagon,1997,manual,136,150000,petrol,opel,no
10957,470,bus,2000,manual,126,150000,petrol,kia,no
10958,750,limousine,1998,manual,101,150000,petrol,volkswagen,no
10959,23300,station wagon,2014,manual,136,10000,diesel,hyundai,no
10960,6450,limousine,2007,manual,122,150000,diesel,bmw,no
10961,1800,station wagon,2000,manual,116,150000,petrol,mazda,no
10962,6500,station wagon,2005,automatic,122,150000,diesel,mercedes_benz,no
10963,1900,small car,2000,manual,80,150000,petrol,fiat,no
10964,950,small car,2000,manual,75,150000,petrol,ford,no
10965,900,limousine,1995,manual,101,150000,petrol,audi,no
10966,17500,limousine,2014,manual,122,40000,petrol,audi,no
10967,1500,limousine,2000,manual,116,125000,petrol,ford,no
10968,3000,limousine,1997,manual,150,150000,petrol,bmw,no
10969,2850,station wagon,2004,manual,125,125000,petrol,ford,no
10970,5400,station wagon,2005,manual,218,150000,diesel,bmw,no
10971,990,limousine,2001,manual,116,150000,diesel,rover,no
10972,6400,limousine,2010,automatic,116,70000,petrol,mercedes_benz,yes
10973,10850,station wagon,2007,automatic,179,150000,diesel,audi,no
10974,16500,cabrio,2008,automatic,163,70000,petrol,audi,no
10975,11000,cabrio,2007,manual,116,90000,petrol,mini,no
10976,350,small car,1997,manual,58,150000,petrol,opel,no
10977,15500,cabrio,2010,automatic,160,30000,petrol,mazda,no
10978,5350,limousine,2006,automatic,96,100000,petrol,mercedes_benz,no
10979,800,small car,1999,manual,60,125000,petrol,ford,no
10980,30900,station wagon,2012,automatic,204,80000,petrol,audi,no
10981,500,small car,1985,manual,112,150000,petrol,volkswagen,yes
10982,5300,bus,2006,manual,129,150000,diesel,mercedes_benz,no
10983,699,small car,1997,manual,58,150000,petrol,renault,no
10984,429,small car,2004,manual,80,125000,petrol,opel,yes
10985,850,limousine,1994,automatic,211,150000,petrol,bmw,no
10986,2986,small car,2003,manual,75,70000,petrol,renault,no
10987,2200,coupe,2016,manual,90,90000,petrol,volkswagen,no
10988,300,small car,1998,manual,60,125000,petrol,volkswagen,yes
10989,38999,limousine,2010,automatic,408,40000,petrol,bmw,no
10990,6350,small car,2012,automatic,82,50000,petrol,smart,no
10991,1500,station wagon,1999,manual,115,150000,petrol,ford,no
10992,4499,bus,2007,manual,102,150000,petrol,seat,no
10993,22900,limousine,2011,automatic,204,50000,diesel,bmw,no
10994,1099,small car,1996,manual,90,150000,petrol,volkswagen,no
10995,2650,coupe,2017,manual,75,150000,petrol,citroen,no
10996,950,small car,1996,manual,60,150000,petrol,volkswagen,no
10997,3999,bus,1996,manual,105,150000,diesel,mercedes_benz,no
10998,1500,limousine,1998,manual,90,50000,petrol,mazda,no
10999,5150,limousine,2004,manual,116,150000,petrol,bmw,no
11000,999,limousine,1990,manual,136,150000,petrol,opel,no
11001,1499,limousine,2000,manual,190,150000,petrol,alfa_romeo,no
11002,12700,station wagon,2005,manual,218,150000,petrol,bmw,no
11003,1690,small car,2002,manual,50,150000,petrol,volkswagen,no
11004,550,small car,1992,manual,75,150000,petrol,volkswagen,no
11005,3550,limousine,2001,manual,190,125000,petrol,alfa_romeo,no
11006,36999,station wagon,2012,automatic,245,70000,diesel,audi,no
11007,5000,limousine,2010,manual,160,100000,diesel,opel,no
11008,27950,suv,2010,automatic,340,150000,diesel,volkswagen,no
11009,2700,station wagon,2005,manual,116,150000,petrol,skoda,yes
11010,7500,suv,2004,automatic,340,150000,petrol,porsche,no
11011,800,limousine,1997,manual,102,150000,petrol,bmw,no
11012,2300,limousine,2000,automatic,54,100000,petrol,smart,no
11013,500,limousine,1996,manual,125,150000,petrol,audi,yes
11014,1700,limousine,1999,manual,170,150000,petrol,opel,no
11015,1779,station wagon,2004,manual,125,150000,petrol,opel,yes
11016,16750,cabrio,2011,manual,105,30000,petrol,audi,no
11017,250,station wagon,1997,manual,100,150000,petrol,volkswagen,no
11018,6900,station wagon,2006,manual,140,150000,diesel,volkswagen,no
11019,1750,station wagon,2001,manual,125,150000,petrol,ford,no
11020,8900,station wagon,2011,manual,105,90000,petrol,skoda,no
11021,250,small car,1996,manual,75,150000,petrol,volkswagen,no
11022,12700,station wagon,2010,automatic,170,150000,diesel,mercedes_benz,no
11023,250,station wagon,2002,manual,115,150000,diesel,mazda,no
11024,14900,coupe,2011,manual,250,80000,petrol,renault,no
11025,5250,small car,2011,manual,80,100000,petrol,nissan,no
11026,1199,coupe,2016,manual,60,150000,petrol,renault,no
11027,4199,limousine,2007,manual,150,150000,diesel,opel,no
11028,1200,small car,1999,manual,54,80000,petrol,opel,no
11029,6600,limousine,2009,manual,80,125000,petrol,volkswagen,no
11030,11999,station wagon,2006,automatic,177,150000,diesel,bmw,no
11031,700,limousine,1995,manual,90,150000,petrol,opel,no
11032,2900,station wagon,2006,manual,80,20000,diesel,skoda,no
11033,1050,small car,2001,manual,58,150000,petrol,renault,no
11034,2850,small car,2009,automatic,44,80000,petrol,fiat,yes
11035,7800,limousine,2006,manual,105,50000,diesel,volkswagen,no
11036,2700,cabrio,2003,manual,135,150000,petrol,peugeot,no
11037,2500,station wagon,1998,manual,110,150000,diesel,volkswagen,no
11038,12000,coupe,2018,manual,140,150000,diesel,volkswagen,no
11039,1990,limousine,2002,manual,116,150000,petrol,skoda,no
11040,14890,cabrio,2002,automatic,343,150000,petrol,bmw,no
11041,21500,limousine,2009,automatic,170,70000,diesel,mercedes_benz,no
11042,5500,small car,2009,manual,80,70000,petrol,opel,no
11043,6200,limousine,1983,automatic,135,125000,petrol,ford,no
11044,13999,suv,2009,manual,200,90000,petrol,ford,no
11045,6690,limousine,2006,manual,102,70000,petrol,volkswagen,no
11046,4600,bus,2006,manual,105,150000,diesel,volkswagen,no
11047,2000,bus,2003,manual,140,150000,petrol,ford,no
11048,1199,limousine,1996,manual,136,150000,petrol,opel,no
11049,8200,limousine,1976,automatic,200,70000,petrol,chevrolet,no
11050,99,small car,1997,manual,60,150000,petrol,ford,yes
11051,2350,coupe,2017,manual,78,150000,diesel,volkswagen,no
11052,10400,limousine,2009,manual,110,80000,diesel,volkswagen,no
11053,4200,station wagon,2006,manual,170,150000,diesel,audi,no
11054,850,cabrio,1997,manual,88,150000,petrol,peugeot,yes
11055,8800,suv,2004,automatic,218,150000,diesel,bmw,no
11056,11200,station wagon,2010,manual,143,150000,diesel,audi,no
11057,1500,limousine,1998,manual,101,150000,petrol,volkswagen,no
11058,1399,small car,2006,manual,65,150000,petrol,nissan,no
11059,8850,station wagon,2008,manual,143,150000,diesel,audi,no
11060,4300,bus,2006,manual,109,125000,petrol,citroen,no
11061,850,limousine,2005,automatic,50,100000,petrol,smart,yes
11062,6900,limousine,2005,manual,150,125000,petrol,bmw,no
11063,2200,limousine,1999,manual,105,150000,petrol,bmw,no
11064,12900,station wagon,2008,manual,143,150000,diesel,audi,no
11065,12500,station wagon,2010,automatic,140,125000,diesel,volkswagen,no
11066,3995,small car,2009,manual,69,50000,petrol,ford,no
11067,6800,limousine,2009,manual,110,125000,diesel,opel,no
11068,3799,small car,2008,manual,80,90000,petrol,ford,no
11069,220,small car,1995,manual,1625,150000,petrol,ford,yes
11070,49500,suv,2008,automatic,272,100000,diesel,land_rover,no
11071,400,bus,2000,manual,150,150000,petrol,mitsubishi,yes
11072,6500,cabrio,2004,manual,163,125000,petrol,audi,no
11073,1399,coupe,2017,manual,115,150000,petrol,mazda,no
11074,20900,suv,2008,automatic,286,150000,diesel,bmw,no
11075,18800,station wagon,1970,manual,50,10000,petrol,volkswagen,no
11076,16500,coupe,2008,automatic,239,150000,diesel,audi,no
11077,6000,coupe,2016,manual,115,150000,petrol,volkswagen,no
11078,900,station wagon,2001,manual,102,150000,petrol,skoda,yes
11079,7490,suv,2006,manual,141,80000,petrol,hyundai,no
11080,16900,bus,2011,manual,140,150000,diesel,volkswagen,no
11081,6400,small car,2009,manual,60,60000,petrol,volkswagen,no
11082,14499,station wagon,2010,automatic,210,150000,petrol,saab,no
11083,4750,small car,2008,manual,60,50000,petrol,opel,no
11084,9200,coupe,2017,manual,192,150000,petrol,bmw,no
11085,11200,suv,2007,automatic,150,125000,diesel,nissan,no
11086,5999,limousine,2002,automatic,279,150000,petrol,mercedes_benz,no
11087,12200,suv,2010,manual,136,150000,diesel,ford,no
11088,7300,limousine,2004,manual,230,125000,petrol,saab,no
11089,27350,suv,2012,automatic,228,125000,diesel,volvo,no
11090,4350,bus,2003,manual,116,150000,diesel,ford,no
11091,1100,limousine,1997,automatic,125,150000,petrol,audi,no
11092,2650,limousine,2003,manual,125,150000,diesel,opel,no
11093,1800,small car,2001,manual,50,90000,petrol,volkswagen,no
11094,1199,small car,2002,manual,60,150000,petrol,fiat,no
11095,3800,coupe,2017,manual,116,150000,petrol,toyota,no
11096,8900,small car,2009,manual,120,100000,petrol,mini,no
11097,1950,station wagon,2001,manual,141,150000,petrol,chrysler,no
11098,12999,limousine,2006,automatic,218,125000,petrol,bmw,no
11099,4600,station wagon,2003,manual,163,150000,diesel,audi,no
11100,3750,small car,2007,manual,71,70000,petrol,smart,no
11101,5200,small car,2009,manual,80,70000,petrol,volkswagen,yes
11102,999,small car,2000,automatic,80,150000,petrol,fiat,no
11103,2900,station wagon,2003,manual,141,150000,petrol,mazda,no
11104,2500,limousine,1996,automatic,220,150000,petrol,bmw,no
11105,3500,station wagon,2004,manual,155,150000,petrol,opel,yes
11106,4500,bus,2004,manual,174,150000,diesel,volkswagen,no
11107,520,limousine,1998,manual,100,150000,petrol,opel,yes
11108,1000,coupe,1999,manual,105,150000,petrol,bmw,no
11109,900,small car,1999,manual,54,150000,petrol,ford,no
11110,1999,limousine,2001,automatic,102,100000,petrol,mercedes_benz,no
11111,750,station wagon,2002,manual,150,150000,diesel,alfa_romeo,yes
11112,4000,coupe,2016,manual,150,150000,diesel,audi,no
11113,800,small car,1998,manual,75,150000,petrol,seat,no
11114,1250,station wagon,1998,manual,136,150000,petrol,opel,yes
11115,9999,limousine,2007,manual,140,150000,diesel,mitsubishi,no
11116,2200,limousine,1998,manual,150,150000,petrol,bmw,no
11117,350,coupe,2016,manual,106,150000,petrol,opel,no
11118,5000,limousine,1999,automatic,118,125000,petrol,bmw,no
11119,1000,small car,2000,manual,58,150000,petrol,opel,yes
11120,4500,limousine,2007,manual,105,150000,petrol,mazda,no
11121,21500,coupe,2014,manual,211,40000,petrol,volkswagen,no
11122,5100,station wagon,2006,manual,143,150000,petrol,mercedes_benz,no
11123,1350,limousine,1999,manual,75,150000,petrol,hyundai,no
11124,1500,coupe,1999,manual,106,125000,petrol,renault,no
11125,15890,coupe,2013,manual,131,70000,diesel,opel,no
11126,12250,limousine,2008,automatic,230,150000,petrol,volkswagen,no
11127,2500,station wagon,1999,manual,193,150000,lpg,bmw,no
11128,3500,coupe,2017,manual,105,150000,petrol,volkswagen,no
11129,6750,limousine,2009,manual,80,125000,petrol,volkswagen,no
11130,6900,small car,2008,manual,69,90000,diesel,fiat,no
11131,15000,suv,1988,manual,110,150000,diesel,nissan,no
11132,500,small car,2000,manual,135,150000,petrol,peugeot,no
11133,660,coupe,2016,automatic,54,150000,petrol,opel,yes
11134,1650,cabrio,1994,manual,116,150000,petrol,audi,no
11135,16900,bus,2011,automatic,140,125000,diesel,ford,no
11136,10900,cabrio,1975,manual,143,5000,petrol,volkswagen,no
11137,7600,limousine,2008,manual,102,100000,petrol,volkswagen,no
11138,999,station wagon,1999,manual,116,150000,diesel,volkswagen,yes
11139,163500,coupe,2015,automatic,476,10000,petrol,porsche,no
11140,7990,small car,2010,automatic,86,70000,petrol,volkswagen,no
11141,2199,small car,2003,manual,64,100000,petrol,toyota,no
11142,700,small car,2000,manual,50,150000,petrol,nissan,no
11143,4999,small car,2008,manual,69,90000,petrol,toyota,no
11144,2000,coupe,1997,manual,135,150000,petrol,volkswagen,no
11145,14899,limousine,2013,manual,122,50000,petrol,volkswagen,no
11146,11500,small car,2006,manual,170,90000,petrol,volkswagen,no
11147,899,limousine,1996,manual,75,125000,petrol,ford,no
11148,2850,limousine,1993,manual,224,125000,petrol,volkswagen,no
11149,1300,limousine,2002,automatic,101,150000,petrol,opel,yes
11150,500,limousine,1988,manual,75,150000,petrol,volkswagen,no
11151,4999,station wagon,2006,manual,150,150000,petrol,opel,no
11152,3599,small car,2002,manual,115,150000,petrol,mini,no
11153,2999,limousine,1998,manual,136,150000,petrol,mitsubishi,no
11154,870,station wagon,1998,manual,125,150000,petrol,volkswagen,no
11155,2799,small car,2006,manual,60,80000,petrol,nissan,no
11156,5000,limousine,2010,manual,110,150000,diesel,volkswagen,no
11157,13500,limousine,2014,manual,86,5000,petrol,volkswagen,no
11158,1500,limousine,1992,manual,150,150000,petrol,bmw,no
11159,2000,station wagon,2002,manual,150,150000,diesel,bmw,yes
11160,16300,limousine,2007,automatic,330,100000,petrol,volkswagen,no
11161,15500,small car,2015,manual,90,20000,diesel,audi,no
11162,4500,small car,2007,manual,89,90000,petrol,seat,no
11163,1999,limousine,2002,manual,72,150000,petrol,mazda,no
11164,980,small car,1997,manual,50,150000,petrol,volkswagen,no
11165,1400,small car,2004,manual,69,150000,diesel,opel,no
11166,13800,bus,2006,manual,102,150000,diesel,volkswagen,no
11167,850,limousine,1996,manual,75,150000,petrol,volkswagen,no
11168,4250,coupe,2016,manual,75,150000,diesel,audi,no
11169,6000,bus,2006,manual,131,5000,diesel,volkswagen,no
11170,2100,station wagon,1996,manual,101,150000,lpg,audi,no
11171,2700,station wagon,2004,manual,101,150000,diesel,renault,no
11172,1499,small car,2002,manual,60,150000,petrol,volkswagen,no
11173,2490,station wagon,2002,manual,131,125000,petrol,volkswagen,no
11174,7200,limousine,2009,manual,110,150000,diesel,volkswagen,no
11175,900,limousine,1991,manual,69,150000,petrol,volkswagen,no
11176,6499,small car,2012,manual,75,150000,diesel,volkswagen,no
11177,1500,limousine,2000,manual,82,80000,petrol,mitsubishi,no
11178,1550,limousine,1999,manual,75,150000,petrol,opel,no
11179,6999,small car,2012,manual,69,50000,petrol,kia,no
11180,7450,suv,2006,manual,136,80000,petrol,nissan,no
11181,7099,bus,2006,manual,128,125000,diesel,peugeot,no
11182,2300,small car,2002,manual,54,150000,petrol,volkswagen,no
11183,5500,limousine,2009,manual,90,90000,petrol,opel,no
11184,4750,small car,2010,manual,156,150000,petrol,peugeot,no
11185,10300,coupe,2017,automatic,163,70000,petrol,mercedes_benz,no
11186,9000,limousine,2001,automatic,144,50000,petrol,jaguar,no
11187,7999,limousine,2010,manual,110,150000,diesel,opel,no
11188,3750,bus,1998,manual,75,100000,diesel,volkswagen,no
11189,750,small car,2002,manual,58,150000,petrol,renault,no
11190,650,station wagon,1995,manual,60,150000,petrol,opel,no
11191,8799,limousine,2007,automatic,197,150000,diesel,bmw,no
11192,999,small car,2002,manual,90,80000,petrol,renault,yes
11193,1800,bus,2003,manual,90,150000,diesel,citroen,no
11194,9200,suv,2009,automatic,150,150000,diesel,nissan,no
11195,3480,cabrio,2002,manual,110,150000,petrol,mazda,no
11196,4400,limousine,2001,automatic,192,150000,petrol,bmw,no
11197,8900,suv,2006,automatic,232,150000,diesel,audi,no
11198,250,limousine,1997,manual,114,150000,petrol,renault,no
11199,8500,small car,2011,manual,105,150000,diesel,volkswagen,no
11200,700,limousine,1998,manual,165,150000,petrol,audi,no
11201,2500,limousine,1999,manual,150,150000,petrol,volkswagen,no
11202,2400,cabrio,2000,manual,110,150000,petrol,mazda,no
11203,8900,coupe,2007,manual,174,100000,petrol,mini,no
11204,200,small car,1998,manual,60,90000,petrol,ford,no
11205,2200,station wagon,2003,manual,109,150000,petrol,peugeot,no
